gongpulc	M_Ne	  58848	   16	  898.7	   4237	-3.2297	 0.1835	-223.81	 318.53	 9.7120	-709.41	1206.83	 3.6097	     1.0126e-04	     8.7593e+05	     8.7599e+05
gorigori	M_Mm	 189089	   22	 4596.7	 269322	-4.0128	 0.2162	  64.41	  73.70	 0.7258	-226.62	1705.25	 1.0213	     1.9631e-05	     3.4888e+06	     3.4889e+06
gossraim	P_Eu	 162404	   16	  411.4	   4223	-2.7876	 0.4114	-2606.6	2695.60	193.969	-146.91	 398.51	 1.9894	     1.2140e-04	     2.0857e+06	     2.0858e+06
gregniph	O_Al	   3346	   18	  146.7	   1021	-2.3986	 0.2411	-2621.0	2661.31	341.447	-143.00	 244.14	 4.6899	     1.5060e-03	     3.7098e+04	     3.7140e+04
grosclav	F_As	  15222	   19	   98.2	   1403	-2.1471	 0.7171	 -46.57	 107.31	11.7607	 -42.28	 177.27	 1.9189	     4.6297e-04	     1.5038e+05	     1.5043e+05
guilthet	O_Cr	 131468	   16	  114.5	    778	-2.0725	 0.6040	-3341.7	3389.11	755.317	-124.74	 236.74	 3.2610	     1.8588e-04	     1.2549e+06	     1.2550e+06
guyanecr	F_Ba	  89209	   16	   57.9	    361	-1.5162	 0.8955	 -41.67	  92.93	23.0739	 -33.22	 101.77	 2.2269	     3.5744e-04	     6.2200e+05	     6.2206e+05
gymnandr	F_Ba	 142458	   16	   61.5	    813	-1.7291	 0.2163	   0.21	  56.18	 1.4058	  -5.16	  57.75	12.9533	     2.0692e-04	     1.1328e+06	     1.1328e+06
gymnaura	F_As	  22029	   17	   79.6	    676	-1.9596	 0.7483	  18.90	  38.49	 4.6597	 -11.03	  89.64	 1.9192	     3.3167e-04	     1.9897e+05	     1.9902e+05
gymnchry	F_Ba	  97683	   16	   62.7	    453	-1.6548	 0.8643	   4.97	  48.47	 9.6031	 -19.49	  88.95	 1.9646	     2.1396e-04	     7.4425e+05	     7.4431e+05
gymncitr	F_As	  22125	   16	   76.1	    774	-1.9374	 0.8108	  30.20	  26.47	 3.2120	 -19.23	  95.73	 1.7138	     3.1900e-04	     1.9729e+05	     1.9735e+05
gymnluxu	F_Ba	 108116	   16	   62.2	    633	-1.6280	 0.8888	  12.22	  41.14	 8.2264	   2.62	  66.10	 1.3651	     1.7506e-04	     8.1015e+05	     8.1021e+05
gyrolivi	F_Ba	  66914	   16	   62.9	    370	-1.6594	 0.8578	  15.17	  37.94	 7.4358	 -27.23	  94.93	 2.3259	     2.7291e-04	     5.1190e+05	     5.1197e+05
haemcont	M_Ne	 160305	   16	  786.3	  20438	-3.1322	 0.5855	  46.33	  30.62	 0.7460	-745.40	1399.90	 2.5248	     1.1060e-04	     2.3081e+06	     2.3081e+06
haemplac	M_Ne	  75390	   16	  505.0	   6284	-2.8523	 0.5054	  43.55	  20.31	 1.3170	-267.74	 616.55	 1.9652	     1.1952e-04	     9.9415e+05	     9.9422e+05
halialbi	M_Av	 120485	   30	 2159.4	  42703	-3.7018	 0.0754	  63.80	  41.23	 1.1679	-201.57	1019.59	 1.3963	     2.6565e-05	     2.0535e+06	     2.0536e+06
halileuc	M_Av	 162353	   29	 2321.2	  81040	-3.7356	 0.1047	  56.80	  39.69	 1.5498	-131.96	 913.29	 1.1555	     1.9865e-05	     2.7998e+06	     2.7998e+06
halyhaly	M_In	  96374	   20	 3080.4	  79197	-3.7703	 0.2467	  61.23	  23.72	 1.0816	-588.13	2030.98	 1.3674	     5.4986e-05	     1.6864e+06	     1.6865e+06
hammhamm	O_Al	  38738	   21	  634.7	   1839	-3.0314	 0.0352	-286.92	 342.52	78.3909	-1750.9	2149.21	10.2530	     1.9013e-04	     5.3272e+05	     5.3278e+05
hanspoly	F_As	   1001	   16	  118.8	  84760	-2.3703	 0.1312	-8993.4	9019.55	1532.46	  29.93	  14.79	 0.6810	     1.7684e-03	     1.0944e+04	     1.0978e+04
hansvalb	F_As	    778	   20	  295.0	  26983	-2.7483	 1.0000	  16.37	  48.74	 0.8385	     2.2747e-03	     9.8449e+03	     9.8589e+03
haplburt	M_Fs	 220165	   20	 1352.6	  56378	-3.3667	 0.4246	  61.09	  39.92	 1.2776	-101.45	 823.70	 1.1234	     3.5791e-05	     3.4143e+06	     3.4144e+06
harpsalt	M_In	  76117	   29	  698.2	 119611	-3.1898	 0.3193	-2616.6	2699.86	157.031	  46.87	 255.15	 0.7984	     7.7807e-05	     1.1144e+06	     1.1145e+06
hebecyli	F_Ba	 104779	   17	   64.9	    737	-1.7406	 0.8398	   5.48	  48.34	 8.9812	 -12.09	  94.95	 1.6711	     1.7624e-04	     8.3996e+05	     8.4003e+05
helimelp	M_In	  81964	   16	  836.3	  13432	-3.2964	 0.0674	  22.48	  57.55	 6.9167	-126.89	 481.80	 1.5659	     6.6567e-05	     1.2487e+06	     1.2487e+06
helipoly	M_Ne	  58690	   16	  885.4	  12616	-2.9138	 0.5313	  42.57	  18.44	 1.5592	-744.37	1401.02	 2.0129	     1.6509e-04	     8.0249e+05	     8.0255e+05
helorobu	M_An	 219318	   17	  471.7	   8769	-3.0263	 0.9833	 -11.14	 197.32	 1.4031	-345.26	1030.11	 1.9693	     8.1466e-05	     3.0566e+06	     3.0566e+06
hessvesi	F_Fu	  40282	   16	   76.8	    376	-1.8388	 0.9195	 -56.22	 116.73	11.4983	 -78.87	 177.03	 2.9125	     2.7115e-04	     3.4145e+05	     3.4151e+05
heteanno	F_Ba	  57267	   16	   68.3	    581	-1.7916	 0.8061	  24.92	  30.17	 5.2502	 -15.55	  87.84	 1.9020	     4.0045e-04	     4.7235e+05	     4.7241e+05
hetebact	M_Ne	  88912	   16	  334.6	   3003	-2.7825	 0.7955	 -79.38	 175.25	 3.1677	-247.92	 698.65	 2.4178	     3.6148e-04	     1.1599e+06	     1.1599e+06
heteglab	M_Mm	 200472	   30	 3928.4	 248616	-3.9481	 0.2054	  63.15	  56.46	 0.7564	-173.25	1420.64	 0.9951	     1.9783e-05	     3.6484e+06	     3.6485e+06
hetepycn	F_Ba	  40503	   16	   47.7	    179	-1.3928	 0.8981	 -54.17	  96.05	29.0604	 -33.45	  89.69	 3.4601	     7.0837e-04	     2.5988e+05	     2.5994e+05
histcaps	F_As	  21158	   17	  156.5	   1093	-2.4331	 0.3592	-2706.6	2772.45	210.627	 -71.16	 172.65	 2.5405	     3.4345e-04	     2.3670e+05	     2.3675e+05
homavitr	M_In	   5741	   20	 4725.0	  99359	-4.0213	 0.0658	  67.98	  67.13	 0.8436	-498.92	2040.75	 1.3510	     1.7882e-04	     1.0667e+05	     1.0671e+05
homosapi	M_Mm	 313281	   29	 5856.0	 413906	-4.1033	 0.1765	  65.87	  72.54	 0.7150	-220.26	1796.79	 0.9516	     1.2513e-05	     5.9346e+06	     5.9347e+06
hyalarab	O_St	  13062	   16	  149.2	   1209	-2.3970	 0.3237	-15658.	15734.7	1483.75	 -31.72	 125.38	 2.1390	     4.5590e-04	     1.4414e+05	     1.4419e+05
hydataen	M_Pl	  31638	   17	  459.8	   7279	-2.8718	 0.1708	  18.67	  16.06	 3.3965	-147.29	 218.69	34.9561	 0.1936	 -88.78	 334.47	 1.5656	     1.4590e-04	     4.1789e+05	     4.1798e+05
hydnpina	F_Ba	  74579	   16	   62.6	    584	-1.6384	 0.8969	  24.98	  28.28	 5.5860	 -10.96	  91.06	 1.5992	     3.3766e-04	     5.6203e+05	     5.6209e+05
hydrvulg	M_Cn	  77951	   30	 3452.5	  42994	-3.5972	 0.5752	  56.61	  69.11	 0.8180	-3612.2	6279.59	 2.6666	     5.4571e-05	     1.3022e+06	     1.3023e+06
hymedimi	M_Pl	  26523	   16	  797.4	   7927	-2.8033	 0.2960	  24.68	  13.07	 1.5442	-1303.7	1375.47	272.252	 0.2701	-711.47	1339.74	 2.3934	     2.8256e-04	     3.4506e+05	     3.4515e+05
hymemicr	M_Pl	  59600	   18	 1012.3	   9668	-2.9755	 0.2409	  26.68	  13.94	 1.1324	-1303.9	1375.36	272.116	 0.2410	-711.27	1339.85	 2.2790	     1.5352e-04	     8.3216e+05	     8.3226e+05
hymenana	M_Pl	  36667	   16	  706.5	   6798	-2.8397	 0.3424	  25.97	  14.53	 1.0618	-1303.8	1375.43	272.006	 0.2380	-711.79	1339.41	 2.6277	     2.6190e-04	     4.8087e+05	     4.8097e+05
hyphburt	F_As	   1251	   19	  185.3	   3668	-2.5452	 0.2047	-128092	128146.	24599.7	 -10.64	  91.64	 1.3721	     2.6432e-03	     1.4649e+04	     1.4685e+04
hyphsubl	F_Ba	  88959	   17	   62.6	    586	-1.6401	 0.8885	 -17.11	  70.70	13.5012	  -6.23	  81.79	 1.5567	     2.8067e-04	     6.7145e+05	     6.7151e+05
hypohamp	M_In	    997	   41	  181.9	   9217	-2.2524	 0.6230	 -10.82	  64.54	15.5646	   9.29	 178.48	 1.0946	     1.6057e-03	     1.0332e+04	     1.0366e+04
hypospec	F_As	  60230	   16	  135.4	   2947	-2.3392	 0.6018	  34.32	  24.10	 2.4988	 -15.33	 138.32	 1.4267	     1.1753e-04	     6.4742e+05	     6.4748e+05
hystpuli	F_As	  26555	   37	   77.6	    994	-1.9462	 0.7097	  20.86	  31.63	 5.9809	  -5.54	 105.10	 1.7996	     4.3558e-04	     2.3775e+05	     2.3781e+05
ichtmult	O_Al	  21337	   16	  126.5	   2225	-2.3121	 0.5529	  -1.37	  49.47	 6.3118	 -15.77	 131.30	 1.5817	     6.4158e-04	     2.2661e+05	     2.2667e+05
ictitrid	M_Mm	 179633	   30	 3540.6	 182835	-3.9176	 0.2038	  61.50	  58.87	 0.8348	-173.82	1420.27	 1.0534	     2.2214e-05	     3.2332e+06	     3.2332e+06
ilyospec	F_As	  41061	   16	   72.6	    832	-1.9152	 0.7160	  13.88	  39.78	 6.3589	  -1.25	  74.71	 1.6715	     2.9372e-04	     3.6230e+05	     3.6236e+05
ixodscap	M_Ar	 135851	   20	 3525.4	  85694	-3.8544	 0.1033	  16.90	  61.79	 2.5593	-212.55	1318.38	 1.2417	     4.2111e-05	     2.4193e+06	     2.4194e+06
jaapargi	F_Ba	  86389	   16	   63.8	    439	-1.6385	 0.8895	   6.19	  48.17	 9.0998	 -15.25	  93.35	 1.9414	     2.4307e-04	     6.5186e+05	     6.5192e+05
jacujacu	M_Mm	 166941	   30	 4235.6	 184362	-3.9771	 0.2332	  64.71	  63.59	 0.7210	-342.70	1914.91	 1.1361	     2.2670e-05	     3.0557e+06	     3.0557e+06
jamispec	F_Ba	  11020	   19	   88.8	    696	-1.9339	 0.8158	-2607.1	2680.55	301.145	 -60.28	 153.82	 2.2561	     7.2140e-04	     9.8074e+04	     9.8125e+04
jatrcurc	P_Eu	 109157	   30	  560.5	   5853	-2.9282	 0.4821	  45.51	  48.83	 2.3282	-202.15	 606.90	 2.0158	     7.0537e-05	     1.4713e+06	     1.4714e+06
kalalaxi	P_Eu	 136979	   23	  319.0	   2400	-2.6760	 0.6067	  48.01	  42.96	 2.1263	-491.57	 805.99	 3.4314	     1.1839e-04	     1.6946e+06	     1.6947e+06
kalamarn	P_Eu	 234492	   16	  297.1	   2094	-2.6395	 0.6130	  48.34	  42.19	 2.1671	-502.85	 798.22	 3.7049	     1.1774e-04	     2.8609e+06	     2.8610e+06
karsrhod	F_As	  30048	   16	   72.6	    637	-1.8720	 0.6539	  15.87	  34.37	 8.3421	  -9.47	  87.10	 2.1105	     4.2374e-04	     2.5898e+05	     2.5904e+05
kazaafri	F_As	    167	   53	  267.2	   1324	-2.4326	 0.6557	-2603.5	2679.08	172.406	-141.96	 366.97	 3.0505	     7.2893e-03	     1.8122e+03	     1.8340e+03
kluylact	F_As	    144	   35	  437.0	   1764	-2.7301	 0.4665	  22.36	  70.72	 3.9113	-511.36	 796.62	 4.4450	     6.5550e-03	     1.8203e+03	     1.8411e+03
laccamet	F_Ba	 147822	   16	   63.5	   1789	-1.7482	 0.8195	  -9.79	  62.41	12.3074	  -1.85	  79.72	 1.4426	     1.2533e-04	     1.1911e+06	     1.1912e+06
laccbico	F_Ba	  60024	   16	   66.7	   1087	-1.9163	 0.6562	 -30.70	  82.51	20.2451	 -16.19	  88.14	 1.6715	     3.2403e-04	     5.2955e+05	     5.2962e+05
laetsulp	F_Ba	  74113	   16	   63.0	    552	-1.6607	 0.8642	   5.38	  48.56	 9.8116	 -17.47	  89.69	 1.7763	     2.9557e-04	     5.6681e+05	     5.6687e+05
laricroc	M_Fs	 212484	   19	 1035.5	  41831	-3.2559	 0.5056	  62.19	  40.07	 1.2096	-103.55	 822.81	 1.1731	     5.7837e-05	     3.1671e+06	     3.1671e+06
latichal	M_Sa	 170402	   30	 5915.3	 127138	-4.0806	 0.0607	-180.51	 277.98	 4.1791	-380.49	2085.93	 1.2723	     2.0476e-05	     3.2686e+06	     3.2687e+06
leiospec	F_Ba	  81811	   17	   67.3	    474	-1.7100	 0.8848	  23.10	  32.68	 5.4532	 -26.90	 110.53	 2.0617	     3.2809e-04	     6.4435e+05	     6.4442e+05
leisaeth	O_Eu	      3	  347	  621.0	     12	-3.0314	 0.0352	-286.92	 342.52	78.3909	-1750.9	2149.21	10.2530	     3.3228e-01	     5.5838e+01	     4.9528e+01
leisarab	O_Eu	      3	  477	  658.5	     13	-3.0314	 0.0352	-286.92	 342.52	78.3909	-1750.9	2149.21	10.2530	     3.3219e-01	     5.5540e+01	     4.9230e+01
leisbraz	O_Eu	      2	 1201	 2286.0	     46	-3.9270	 0.1515	  68.34	  67.06	 0.4889	-498.89	2040.78	 1.6628	     4.9982e-01	     4.8859e+01	     3.9711e+01
leisenri	O_Eu	      8	  547	 1085.0	     57	-3.0242	 1.0000	-922.05	1723.77	 8.4507	     1.2380e-01	     1.1646e+02	     1.1670e+02
leisgerb	O_Eu	      4	  482	  883.0	     18	-2.8905	 1.0000	-1013.8	1631.03	10.7234	     2.4857e-01	     5.9060e+01	     5.7219e+01
leisinfa	O_Eu	      2	  268	  424.5	      8	-3.1304	 0.7861	-961.09	1253.94	 6.9025	 168.10	 644.64	 2.4647	     4.9895e-01	     1.2661e+01	     3.5131e+00
leismajo	O_Eu	     14	   20	 2329.5	   5516	-3.5202	 0.2133	-150.28	 393.13	 1.8174	-7374.7	8498.69	13.1097	     7.1124e-02	     2.1920e+02	     2.2368e+02
leismexi	O_Eu	      2	  873	 8294.5	 399162	-4.1013	 0.1696	  62.96	  72.24	 0.7910	-221.07	1796.49	 0.9525	     4.9987e-01	     5.3889e+01	     4.4741e+01
leispana	O_Eu	      2	  845	 2283.0	 104497	-3.9579	 0.7301	-215.10	1238.67	 1.1225	-4820.5	6867.96	 4.2351	     4.9981e-01	     1.9148e+01	     1.0000e+01
leistrop	O_Eu	      6	  392	  832.5	     25	-2.9456	 1.0000	-1024.5	1620.88	 9.4544	     1.6533e-01	     8.6171e+01	     8.5546e+01
leistura	O_Eu	      7	   42	 1568.8	  92458	-2.8719	 0.4773	-10651.	10696.6	1922.38	 -97.17	 510.25	 0.8931	     1.3543e-01	     2.5097e+01	     2.4718e+01
lentfluv	F_As	  31391	   16	   73.5	    807	-1.9082	 0.6512	  27.53	  22.85	 5.2926	  -6.06	  82.15	 1.8484	     3.6959e-04	     2.7595e+05	     2.7601e+05
lenttigr	F_Ba	  82263	   17	   65.8	    743	-1.7098	 0.8771	  16.94	  38.17	 6.8403	 -12.48	  99.78	 1.5708	     2.3508e-04	     6.4768e+05	     6.4775e+05
lepesalm	M_Ar	  44584	   16	  885.5	 315949	-2.9911	 0.4753	  17.18	  43.20	 5.7491	  -9.86	 382.33	 0.6921	     9.6614e-05	     6.1592e+05	     6.1598e+05
lepiocul	M_Fs	 199944	   22	 2103.7	 101015	-3.7222	 0.0466	  43.89	  52.28	 3.1042	 -34.11	 695.26	 1.0540	     1.7026e-05	     3.4280e+06	     3.4281e+06
lepipalu	F_As	  32014	   16	   82.4	    625	-1.9817	 0.6324	  18.91	  34.69	 5.9548	 -22.94	 103.20	 2.3349	     3.3760e-04	     2.9266e+05	     2.9272e+05
leptdece	M_In	   2493	   18	 5101.3	 132534	-3.8043	 0.3121	  47.12	  17.69	 0.6683	-1016.8	2945.25	 1.3360	     5.2201e-04	     4.4684e+04	     4.4725e+04
leptdisc	M_Av	 114409	   30	 2028.7	  39253	-3.6656	 0.0838	  63.75	  38.59	 1.1674	-206.61	 962.91	 1.4040	     2.7546e-05	     1.9365e+06	     1.9366e+06
leptmacu	F_As	  22371	   40	  109.9	    587	-2.1381	 0.5995	-114.50	 166.60	23.6167	-102.07	 217.06	 3.7870	     1.0020e-03	     2.2049e+05	     2.2055e+05
leptpyrr	O_Eu	      1	  665	  166.2	      3	 0.0000	 1.0000	 661.62	   3.38	96750.1	     3.1707e+03	    -1.0124e+01	    -1.6124e+01
leptspma	O_Eu	      6	  709	 2436.5	  59119	-3.7266	 0.0223	 -38.63	 320.57	 1.0728	  30.13	 856.21	 1.2493	     1.6619e-01	     1.0905e+02	     1.0759e+02
leptwedd	M_Mm	 159567	   30	 3378.3	 180952	-3.8961	 0.2110	  65.44	  59.47	 0.7713	-203.12	1369.60	 1.0541	     2.2885e-05	     2.8623e+06	     2.8624e+06
leucgong	F_Ba	  24591	   33	   59.9	    948	-1.6370	 0.8544	 -17.05	  68.57	15.6919	  14.25	  66.94	 1.2726	     5.2903e-04	     1.8468e+05	     1.8473e+05
leucmoll	F_Ba	  89623	   16	   62.1	    380	-1.6117	 0.8796	   5.42	  47.96	 9.8611	 -20.79	  90.98	 2.1325	     3.4915e-04	     6.6476e+05	     6.6482e+05
lichhyal	F_Fu	  51704	   16	   66.3	    327	-1.6298	 0.8970	 -24.32	  81.26	14.6070	 -40.86	 122.53	 2.7264	     4.3950e-04	     3.8796e+05	     3.8802e+05
limnluna	M_In	      7	  215	 6445.3	 169761	-3.9820	 0.8915	-214.47	1239.08	 1.0527	-4820.5	6867.95	 6.8002	     1.4266e-01	     1.4030e+02	     1.3992e+02
limupoly	M_Ar	 147122	   30	 4305.3	 104344	-3.9577	 0.7302	-215.10	1238.67	 1.1229	-4820.5	6867.96	 4.2351	     2.1087e-05	     2.7003e+06	     2.7004e+06
lindingo	F_As	  39201	   16	   68.7	    717	-1.9772	 0.5591	   8.81	  38.93	 1.6244	 -28.97	  80.61	17.4962	     4.3948e-04	     3.5674e+05	     3.5680e+05
linehumi	M_In	  82775	   28	  628.8	 131772	-3.1691	 0.3222	-2618.3	2696.20	193.544	  56.62	 235.62	 0.7755	     8.4860e-05	     1.2035e+06	     1.2035e+06
linganat	M_Br	 453297	   16	  651.0	  24057	-3.1643	 0.4748	-7546.8	7812.02	78.5531	  44.16	 390.92	 1.1291	     2.0452e-05	     6.6052e+06	     6.6053e+06
linuusit	P_Eu	 173162	   16	  249.5	   2362	-2.5419	 0.5839	  11.46	  76.53	 5.7172	-173.06	 415.03	 2.4398	     1.2167e-04	     2.0280e+06	     2.0281e+06
lipostar	F_As	  17239	   16	   63.7	    469	-1.7166	 0.8249	   5.88	  47.02	 9.0845	 -24.68	  96.58	 2.1709	     5.3186e-04	     1.3629e+05	     1.3634e+05
lipovexi	M_Mm	 165883	   27	 3732.9	 218532	-3.9380	 0.1932	  65.78	  58.67	 0.7546	-176.53	1385.69	 1.0198	     2.1226e-05	     3.0040e+06	     3.0040e+06
litosigm	M_Ne	  80562	   40	  305.4	   1546	-2.7199	 0.3737	  35.03	  71.79	 1.5196	-219.45	 424.65	 4.2955	     9.6389e-05	     1.0091e+06	     1.0092e+06
loa_loa_	M_Ne	 164141	   16	  367.3	   1664	-2.8216	 0.1008	  27.56	  61.62	 3.0297	-220.29	 426.62	 3.4941	     8.3619e-05	     2.1363e+06	     2.1364e+06
lophmacr	F_As	  34102	   16	   78.5	    665	-1.9254	 0.6371	  20.94	  30.07	 6.7021	 -13.40	  94.69	 2.1726	     3.2701e-04	     3.0242e+05	     3.0248e+05
lophmyti	F_As	  33859	   16	   75.4	    685	-1.9095	 0.7259	  32.79	  19.66	 3.6093	 -25.05	 113.66	 2.1815	     3.5666e-04	     2.9789e+05	     2.9795e+05
lorajunc	F_As	  35404	   16	   77.6	    583	-1.9197	 0.5969	  16.09	  33.53	 7.9934	 -11.13	  85.79	 2.2652	     3.0909e-04	     3.1316e+05	     3.1322e+05
lothspec	O_Rh	    728	   18	   20.8	     23	-2.9970	 0.4919	  20.74	  43.42	 5.8441	  25.50	 353.28	 0.5921	     2.1762e-01	     1.4000e+01	     4.6132e+01
lottgiga	M_Mo	 229628	   17	  612.8	  15183	-3.1456	 0.5110	-7557.4	7801.57	64.9549	  44.19	 390.62	 1.2517	     4.5020e-05	     3.3256e+06	     3.3257e+06
loxoafri	M_Mm	 177020	   30	 4329.0	 282199	-3.9985	 0.1838	  66.56	  58.21	 0.7382	-194.90	1519.14	 0.9884	     1.8216e-05	     3.2567e+06	     3.2568e+06
lucicupr	M_In	  53515	   16	 1641.2	 695068	-3.1748	 0.4155	  11.55	  51.05	 7.5462	  -7.32	 450.04	 0.6479	     8.8360e-05	     7.7798e+05	     7.7805e+05
lutzlong	M_In	   1842	   25	  681.0	  63377	-2.8723	 0.4724	-2632.5	2700.38	331.039	 -14.04	 336.72	 0.8886	     8.8859e-04	     2.4339e+04	     2.4377e+04
macafasc	M_Mm	 233372	   17	 5290.1	 341130	-4.0711	 0.1904	  62.96	  72.24	 0.7741	-221.07	1796.49	 0.9796	     1.6379e-05	     4.3796e+06	     4.3796e+06
macamula	M_Mm	 221604	   16	 4941.2	 309268	-4.0391	 0.2013	  65.87	  73.46	 0.6915	-226.19	1705.47	 1.0007	     1.6694e-05	     4.1294e+06	     4.1295e+06
macaneme	M_Mm	 250823	   29	 5886.7	 437380	-4.1034	 0.1840	  66.16	  72.21	 0.6914	-220.29	1796.79	 0.9436	     1.3652e-05	     4.7524e+06	     4.7525e+06
macranom	F_As	  22038	   17	   70.4	    807	-1.8614	 0.6551	  21.99	  27.97	 7.9792	 -10.68	  88.00	 1.8955	     4.7040e-04	     1.8885e+05	     1.8891e+05
macrfuli	F_Ba	  74269	   16	   60.8	    509	-1.6105	 0.8627	  -9.54	  62.07	13.9171	  -8.27	  75.45	 1.7114	     2.3575e-04	     5.5068e+05	     5.5075e+05
macrphas	F_As	  20645	   19	   74.9	    707	-1.8947	 0.7460	  27.21	  25.90	 4.9255	 -34.63	 136.44	 2.3136	     5.9756e-04	     1.8001e+05	     1.8007e+05
magngris	F_As	  19490	   18	  122.5	    738	-2.2546	 0.6553	-2591.3	2665.89	179.064	-144.36	 269.43	 3.5610	     2.7337e-04	     2.0239e+05	     2.0244e+05
malaglob	F_Ba	   2010	   19	   77.0	    706	-1.9902	 0.6153	  11.47	  33.24	 1.5823	 -29.80	  81.70	17.0532	     4.8148e-03	     1.8683e+04	     1.8722e+04
malasymp	F_Ba	    376	   18	   24.3	 859074	-2.9970	 0.4919	  20.74	  43.42	 5.8441	  25.50	 353.28	 0.5921	     2.1645e-01	     1.4000e+01	     4.1507e+01
maludome	P_Eu	 109326	   16	  450.4	   4550	-2.9256	 0.3496	-2738.2	2833.72	128.281	-227.30	 497.71	 2.1508	     1.2830e-04	     1.4783e+06	     1.4784e+06
manavite	M_Av	 127971	   28	 2084.9	  71097	-3.7145	 0.0763	  56.40	  36.15	 1.7946	-118.01	 848.56	 1.1775	     2.5369e-05	     2.1875e+06	     2.1876e+06
mandleuc	M_Mm	 196565	   19	 4911.9	 316263	-4.0339	 0.2092	  64.78	  73.74	 0.7146	-226.57	1705.25	 0.9903	     1.8165e-05	     3.6527e+06	     3.6528e+06
mandsext	M_In	   8712	   18	 1016.3	  24859	-3.3691	 0.0954	  45.15	  32.62	 3.5674	 -51.65	 455.30	 1.2981	     2.0478e-04	     1.3526e+05	     1.3531e+05
maniescu	P_Eu	 133923	   16	  534.7	   6802	-2.9060	 0.4555	  41.33	  50.27	 2.8251	-174.56	 519.12	 1.8036	     5.9260e-05	     1.7934e+06	     1.7935e+06
marafiar	F_Ba	  98565	   16	   64.3	    354	-1.6425	 0.8862	  -3.52	  58.34	10.5885	 -25.37	  93.19	 2.2114	     2.2564e-04	     7.4568e+05	     7.4575e+05
marcpoly	P_Ma	  79794	   16	  369.8	   3671	-2.8351	 0.7943	  38.98	 142.95	 1.5693	-387.01	 615.30	 4.3242	     9.0800e-05	     1.0416e+06	     1.0416e+06
marmmarm	M_Mm	 179059	   26	 3435.6	 148315	-3.8920	 0.2046	  63.97	  56.21	 0.7918	-215.30	1432.54	 1.1095	     2.2061e-05	     3.2021e+06	     3.2021e+06
marsbrun	F_As	  24650	   17	  115.0	   1163	-2.2172	 0.4907	  38.03	  13.74	 2.3067	 -19.95	 109.11	 1.9393	     3.9311e-04	     2.5171e+05	     2.5176e+05
martpter	F_Fu	   5694	   16	  321.2	   2476	-2.8196	 0.8448	 -75.26	 188.80	 2.5309	-246.51	 700.67	 2.7166	     9.3898e-04	     7.3884e+04	     7.3930e+04
massebur	F_As	  25613	   16	   74.9	    534	-1.8938	 0.7577	  37.32	  14.13	 2.4737	 -56.28	 145.77	 2.7844	     3.4991e-04	     2.2356e+05	     2.2361e+05
mayedest	M_In	   2949	   17	  150.7	  11336	-2.4651	 0.6835	-123.06	 198.97	15.7828	 -39.95	 271.03	 1.1078	     7.2416e-04	     3.3496e+04	     3.3538e+04
maylzebr	M_Fs	 246898	   23	 1354.5	  57970	-3.3655	 0.4275	  61.05	  39.84	 1.2711	-101.47	 823.70	 1.1149	     3.4290e-05	     3.8272e+06	     3.8273e+06
meditrun	P_Eu	 157294	   22	  556.4	   4943	-2.9458	 0.3349	-2738.6	2830.67	168.316	-241.55	 535.08	 2.1518	     1.1281e-04	     2.1438e+06	     2.1439e+06
megarotu	M_In	  72456	   30	  565.9	 129621	-2.9634	 0.4530	-125.37	 197.31	17.7964	  21.94	 274.87	 0.7619	     1.1031e-04	     9.8825e+05	     9.8831e+05
megascal	M_In	  15263	   16	  992.3	 260171	-3.0819	 0.2883	 -51.37	 106.41	20.2154	   3.17	 188.31	 0.6852	     3.1827e-04	     2.1448e+05	     2.1453e+05
meirmilt	F_Eu	   5165	   19	   98.0	   3257	-2.2293	 0.5757	-111271	111337.	15741.2	  -6.42	  93.91	 1.2499	     1.1448e-03	     5.2296e+04	     5.2341e+04
melalari	F_Ba	  64830	   17	   98.5	    875	-2.1244	 0.7377	-2589.9	2662.57	216.164	 -66.95	 163.99	 2.2595	     1.9290e-04	     6.3510e+05	     6.3516e+05
melapulv	F_As	  30831	   16	   72.5	    716	-1.8809	 0.7117	  34.59	  16.99	 3.3801	  -7.18	  84.93	 1.8890	     3.8422e-04	     2.6667e+05	     2.6673e+05
melaspec	F_As	  32974	   16	  104.6	   1117	-2.1780	 0.7050	  31.60	  30.67	 2.6353	 -27.63	 127.45	 1.8594	     1.8903e-04	     3.3119e+05	     3.3125e+05
melegall	M_Av	 161042	   29	 1941.4	  67208	-3.6550	 0.1281	  51.12	  38.96	 1.6918	 -93.54	 790.51	 1.1607	     2.2203e-05	     2.7149e+06	     2.7150e+06
melibico	F_As	  42829	   16	   75.7	    724	-1.9288	 0.6583	  32.36	  18.22	 3.7444	 -10.93	  87.81	 1.9855	     2.2038e-04	     3.8044e+05	     3.8050e+05
melicinx	M_In	  86014	   16	 1476.1	  43863	-3.5088	 0.0901	  47.68	  32.72	 2.9060	-150.57	 611.86	 1.2164	     5.2061e-05	     1.3889e+06	     1.3889e+06
melivari	F_As	  46561	   16	   71.9	    617	-1.8721	 0.7149	  34.75	  15.82	 3.1923	 -14.96	  94.32	 2.1211	     3.3536e-04	     4.0135e+05	     4.0141e+05
meloflor	M_Ne	 165888	   16	  247.1	   1568	-2.5094	 0.3449	 -23.56	  66.85	15.0272	-170.52	 305.05	 2.7992	     2.7444e-04	     1.9261e+06	     1.9262e+06
